50000,1800.000000,150.000000,150.000000,50.000000,100.000000,0,0.292408,0.279570
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,1,0.412724,0.413097
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,2,0.172480,0.176226
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,3,0.071519,0.075177
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,4,0.029700,0.032070
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,5,0.012636,0.013681
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,6,0.004974,0.005836
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,7,0.002087,0.002490
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,8,0.000857,0.001062
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,9,0.000415,0.000453
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,10,0.000113,0.000193
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,11,0.000045,0.000082
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,12,0.000030,0.000035
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,13,0.000008,0.000015
50000,1800.000000,150.000000,150.000000,50.000000,100.000000,15,0.000004,0.000003

