100000,600.000000,150.000000,300.000000,100.000000,150.000000,0,6566,0.065660
100000,600.000000,150.000000,300.000000,100.000000,150.000000,1,43697,0.436970
100000,600.000000,150.000000,300.000000,100.000000,150.000000,2,23119,0.231190
100000,600.000000,150.000000,300.000000,100.000000,150.000000,3,12377,0.123770
100000,600.000000,150.000000,300.000000,100.000000,150.000000,4,6650,0.066500
100000,600.000000,150.000000,300.000000,100.000000,150.000000,5,3522,0.035220
100000,600.000000,150.000000,300.000000,100.000000,150.000000,6,1878,0.018780
100000,600.000000,150.000000,300.000000,100.000000,150.000000,7,992,0.009920
100000,600.000000,150.000000,300.000000,100.000000,150.000000,8,540,0.005400
100000,600.000000,150.000000,300.000000,100.000000,150.000000,9,344,0.003440
100000,600.000000,150.000000,300.000000,100.000000,150.000000,10,146,0.001460
100000,600.000000,150.000000,300.000000,100.000000,150.000000,11,61,0.000610
100000,600.000000,150.000000,300.000000,100.000000,150.000000,12,52,0.000520
100000,600.000000,150.000000,300.000000,100.000000,150.000000,13,33,0.000330
100000,600.000000,150.000000,300.000000,100.000000,150.000000,14,11,0.000110
100000,600.000000,150.000000,300.000000,100.000000,150.000000,15,5,0.000050
100000,600.000000,150.000000,300.000000,100.000000,150.000000,16,3,0.000030
100000,600.000000,150.000000,300.000000,100.000000,150.000000,17,2,0.000020
100000,600.000000,150.000000,300.000000,100.000000,150.000000,18,2,0.000020

100000,600.000000,150.000000,300.000000,100.000000,150.000000,0,6597,0.065970
100000,600.000000,150.000000,300.000000,100.000000,150.000000,1,43494,0.434940
100000,600.000000,150.000000,300.000000,100.000000,150.000000,2,23347,0.233470
100000,600.000000,150.000000,300.000000,100.000000,150.000000,3,12478,0.124780
100000,600.000000,150.000000,300.000000,100.000000,150.000000,4,6559,0.065590
100000,600.000000,150.000000,300.000000,100.000000,150.000000,5,3539,0.035390
100000,600.000000,150.000000,300.000000,100.000000,150.000000,6,1868,0.018680
100000,600.000000,150.000000,300.000000,100.000000,150.000000,7,987,0.009870
100000,600.000000,150.000000,300.000000,100.000000,150.000000,8,536,0.005360
100000,600.000000,150.000000,300.000000,100.000000,150.000000,9,285,0.002850
100000,600.000000,150.000000,300.000000,100.000000,150.000000,10,142,0.001420
100000,600.000000,150.000000,300.000000,100.000000,150.000000,11,73,0.000730
100000,600.000000,150.000000,300.000000,100.000000,150.000000,12,43,0.000430
100000,600.000000,150.000000,300.000000,100.000000,150.000000,13,27,0.000270
100000,600.000000,150.000000,300.000000,100.000000,150.000000,14,10,0.000100
